st_case_year,STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK,idno
240366_2011,24,240366,2,3,1,19,11,14,52,12,6,1,0,24,2,20,2,20002,4,2003,2G1WF55K7391,2,G,1,W,F,5,5,K,7,3,9,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,6,2,12,0,0,0,1,24,21793,6,1,0,0,3,0,74,260,0,0,0,1,0,5,2010,5,2010,0,0,0,0,0,1,4,50,1,1,2,1,0,0,1,62,99,9,9,66,0,0,3124
240366_2011,24,240366,3,3,3,19,11,14,52,12,6,1,0,24,1,12,401,12401,14,2007,1FMEU74827UA,1,F,M,E,U,7,4,8,2,7,U,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21788,6,1,0,0,3,0,62,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,50,1,1,2,1,0,0,1,62,99,9,9,98,0,0,3125
240367_2010,24,240367,1,1,1,10,11,1,36,53,0,1,0,24,1,37,706,37706,80,2008,1HFSC47H78A7,1,H,F,S,C,4,7,H,7,8,A,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,53,0,0,0,1,24,21811,6,1,0,0,3,0,68,190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,35,1,1,2,1,0,0,1,13,99,1,4,1,1,1,3126
240367_2011,24,240367,1,1,1,21,11,1,40,25,0,1,0,24,1,41,50,41050,4,2011,1YVHZ8CH7B5M,1,Y,V,H,Z,8,C,H,7,B,5,M,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,25,0,0,0,1,24,20613,6,1,0,0,3,0,70,170,0,3,0,1,1,11,2009,9,2011,1,0,0,0,0,3,3,55,1,1,2,2,0,0,1,6,99,9,4,2,1,0,3127
240368_2010,24,240368,1,2,1,14,11,1,45,12,6,1,0,24,1,19,18,19018,4,2004,1G6DM5779401,1,G,6,D,M,5,7,7,9,4,0,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,6,2,12,0,0,0,1,24,20902,6,1,0,0,3,0,71,160,0,2,0,1,0,9,2009,4,2010,0,0,0,0,0,1,4,35,3,3,2,1,0,0,14,9,4,4,2,64,1,1,3128
240368_2010,24,240368,2,2,1,14,11,1,45,12,6,1,0,24,2,37,37,37037,5,2010,JHMZE2H72AS0,J,H,M,Z,E,2,H,7,2,A,S,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,12,6,2,12,0,0,0,1,24,20814,6,1,0,0,3,0,70,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,35,3,3,2,1,0,0,14,62,9,2,1,65,0,0,3129
240368_2011,24,240368,1,2,1,22,11,11,11,12,6,1,0,54,1,37,31,37031,4,2007,1HGFA16597L1,1,H,G,F,A,1,6,5,9,7,L,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,6,2,12,0,0,0,1,54,25413,6,1,0,0,3,0,69,165,0,0,0,0,0,0,0,0,0,0,38,87,0,0,2,3,40,1,1,2,2,98,9,5,17,1,1,1,89,1,0,3130
240368_2011,24,240368,2,2,1,22,11,11,11,12,6,1,0,24,1,20,481,20481,31,1993,1GCGC29K6PE1,1,G,C,G,C,2,9,K,6,P,E,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21061,6,1,0,0,3,0,72,140,0,0,0,0,1,8,2010,8,2010,0,0,0,0,0,2,3,40,1,1,2,2,98,8,1,66,1,1,1,88,0,1,3131
240369_2010,24,240369,1,1,1,14,11,20,26,43,0,1,0,92,0,73,706,73706,80,2008,JKAZX4P1X8A0,J,K,A,Z,X,4,P,1,X,8,A,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,30,0,0,0,1,24,21152,6,1,0,0,2,2,74,205,0,0,0,0,0,0,0,0,0,1,74,0,0,0,1,2,30,2,2,2,1,0,0,14,6,1,2,4,2,1,0,3132
240369_2011,24,240369,1,1,1,29,11,13,48,42,0,1,0,24,3,12,461,12461,21,2002,1FTNE24L12HA,1,F,T,N,E,2,4,L,1,2,H,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,24,21631,6,1,6,0,3,0,71,195,0,0,0,2,0,11,2010,11,2010,0,28,0,0,0,1,2,50,1,1,2,2,0,0,1,13,99,9,4,1,1,0,3133
240370_2010,24,240370,1,1,3,26,11,14,16,32,0,1,0,51,2,54,36,54036,4,2002,JH4KA96542C0,J,H,4,K,A,9,6,5,4,2,C,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,32,0,0,0,1,51,23453,6,1,0,0,3,0,64,140,0,0,1,0,0,8,2009,8,2009,0,87,0,0,0,3,2,55,1,1,2,2,0,0,1,9,99,9,4,2,1,0,3134
240370_2011,24,240370,1,1,2,29,11,23,36,43,0,1,1,24,1,41,401,41401,14,1994,4F2CU42X6RUM,4,F,2,C,U,4,2,X,6,R,U,M,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,5,6,2,1,0,0,0,1,24,21222,0,0,0,0,0,0,72,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,1,1,2,1,0,0,1,9,99,9,4,7,1,1,3135
240371_2010,24,240371,1,3,1,6,11,5,54,12,1,1,0,24,2,39,32,39032,4,1995,SAJPX1149SC7,S,A,J,P,X,1,1,4,9,S,C,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20905,6,1,0,0,3,0,64,180,0,1,0,1,1,3,2008,10,2010,0,26,0,0,0,3,4,55,1,2,2,1,0,0,1,51,1,1,1,24,1,0,3136
240371_2010,24,240371,2,3,1,6,11,5,54,12,1,1,0,51,1,20,2,20002,4,1996,1G1BL52P7TR1,1,G,1,B,L,5,2,P,7,T,R,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,6,6,2,12,0,0,0,1,51,22314,6,1,0,0,3,0,68,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,55,1,2,2,1,0,0,1,53,1,1,1,25,0,0,3137
240371_2010,24,240371,3,3,1,6,11,5,54,12,1,1,0,18,3,51,881,51881,66,2007,4V4M19GG67N4,4,V,4,M,1,9,G,G,6,7,N,4,2,1,57,121058,57121058,3,7,1,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,51,22313,6,1,6,1,3,0,70,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,55,1,2,2,1,0,0,1,60,99,9,9,98,0,0,3138
240371_2011,24,240371,1,1,1,25,11,19,5,8,0,1,0,24,1,72,706,72706,80,2007,1HD1BV51X7Y0,1,H,D,1,B,V,5,1,X,7,Y,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,6,2,8,0,0,0,1,24,21222,6,1,6,0,3,3,69,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,1,1,2,1,0,0,1,80,1,1,1,13,0,0,3139
240372_2010,24,240372,1,1,2,2,11,22,2,8,0,1,0,24,2,21,21,21021,2,2003,1G3NL12EX3C3,1,G,3,N,L,1,2,E,X,3,C,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,8,0,0,0,1,24,21122,6,1,0,0,3,0,73,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,1,2,1,0,0,1,80,1,1,1,13,0,0,3140
240372_2011,24,240372,1,3,1,28,11,19,14,12,9,1,0,51,1,34,35,34035,4,2005,WBANB33525B1,W,B,A,N,B,3,3,5,2,5,B,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,5,2,1,12,0,0,0,1,24,21122,6,1,0,0,3,0,68,135,0,0,0,1,0,11,2009,11,2009,1,39,36,0,0,2,2,55,3,2,2,1,0,0,15,51,7,9,2,48,0,0,3141
240372_2011,24,240372,2,3,1,28,11,19,14,12,9,1,0,24,1,12,481,12481,31,2008,1FTRF12238KD,1,F,T,R,F,1,2,2,3,8,K,D,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,6,2,1,12,0,0,0,1,24,21233,6,1,0,0,3,0,75,235,0,0,0,0,1,6,2010,6,2010,0,0,0,0,0,2,2,55,3,2,2,1,0,0,14,53,1,1,1,48,0,0,3142
240372_2011,24,240372,3,3,1,28,11,19,14,12,9,1,0,24,2,35,43,35043,4,1991,1N4EB31B5MC7,1,N,4,E,B,3,1,B,5,M,C,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,2,3,6,6,2,1,0,0,0,1,24,20744,6,1,0,0,3,0,71,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,3,2,2,1,0,0,14,53,1,1,1,98,1,0,3143
240373_2010,24,240373,1,1,1,7,11,14,19,33,0,1,0,24,1,53,705,53705,80,2008,JS1NP41A9821,J,S,1,N,P,4,1,A,9,8,2,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,33,0,0,0,1,24,21769,6,1,0,0,3,0,72,255,0,0,0,1,0,9,2008,9,2008,0,28,0,0,0,1,2,35,1,2,2,1,0,0,1,13,1,1,4,1,1,1,3144
240373_2011,24,240373,1,2,1,29,11,8,21,12,6,1,0,24,3,12,481,12481,40,2002,1FDSF35FX2EA,1,F,D,S,F,3,5,F,X,2,E,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21122,6,1,0,0,3,0,70,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,1,1,2,1,0,0,1,62,99,1,1,65,0,0,3145
240373_2011,24,240373,2,2,1,29,11,8,21,12,6,1,0,24,2,20,471,20471,30,1997,1GCCS14X2V81,1,G,C,C,S,1,4,X,2,V,8,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,6,2,12,0,0,0,1,24,21012,6,1,0,0,3,3,59,150,0,0,0,0,1,6,2010,6,2010,1,28,0,0,0,1,2,40,1,1,2,1,0,0,1,10,99,9,2,64,1,0,3146
240374_2010,24,240374,1,1,1,6,11,4,4,30,0,1,0,24,2,12,481,12481,31,2002,1FTNX21L92EC,1,F,T,N,X,2,1,L,9,2,E,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,12,6,2,30,0,0,0,1,24,21663,6,1,0,0,3,0,59,98,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,50,1,1,2,1,0,0,1,10,1,1,4,6,1,1,3147
240374_2011,24,240374,1,2,1,27,12,12,39,12,6,1,0,24,1,35,43,35043,4,2003,3N1CB51D13L7,3,N,1,C,B,5,1,D,1,3,L,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,24,21911,6,1,0,0,3,0,70,200,0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,2,35,1,2,2,2,20,3,1,17,1,1,1,89,1,0,3148
240374_2011,24,240374,2,2,1,27,12,12,39,12,6,1,0,24,1,2,404,2404,14,1992,1J4FJ78S8NL1,1,J,4,F,J,7,8,S,8,N,L,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21918,6,1,0,0,3,0,70,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,1,2,2,2,0,0,1,68,99,1,1,88,0,0,3149
240375_2010,24,240375,1,1,1,14,11,6,36,42,0,1,0,24,2,14,401,14401,14,2003,4M2ZU86W93ZJ,4,M,2,Z,U,8,6,W,9,3,Z,J,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,24,21158,6,1,0,0,3,0,69,160,0,0,0,0,0,0,0,0,0,1,28,0,0,0,1,2,40,2,1,2,1,0,0,14,6,1,9,4,7,1,1,3150
240375_2011,24,240375,1,1,1,24,11,13,17,33,0,1,0,24,1,13,1,13001,4,1999,1LNHM82W0XY6,1,L,N,H,M,8,2,W,0,X,Y,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,14,6,2,8,0,0,0,1,24,20782,6,1,0,0,3,0,69,235,0,0,0,0,1,5,2011,5,2011,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,4,6,0,0,3151
240376_2010,24,240376,1,2,1,16,11,6,54,12,2,1,0,24,1,22,19,22019,2,2008,1G2AL18F3872,1,G,2,A,L,1,8,F,3,8,7,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21128,6,1,0,0,3,0,68,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,3,2,2,1,0,0,14,8,1,9,2,50,1,0,3152
240376_2010,24,240376,2,2,1,16,11,6,54,12,2,1,0,24,3,34,34,34034,1,2011,WBADX7C56BE2,W,B,A,D,X,7,C,5,6,B,E,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21152,6,1,0,0,3,0,62,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,3,2,2,1,0,0,14,62,1,1,1,51,0,0,3153
240376_2011,24,240376,1,2,2,1,10,8,48,12,6,1,0,45,1,49,32,49032,4,2003,2T1BR32EX3C1,2,T,1,B,R,3,2,E,X,3,C,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,45,29053,0,0,0,0,0,0,69,120,0,0,0,0,1,1,2010,1,2010,0,38,0,0,0,0,0,0,0,0,0,0,0,0,11,15,1,1,2,82,1,0,3154
240376_2011,24,240376,2,2,2,1,10,8,48,12,6,1,0,24,1,14,6,14006,4,2003,2MEFM75W23X6,2,M,E,F,M,7,5,W,2,3,X,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20716,6,1,0,0,3,0,76,200,0,1,0,3,1,5,2010,3,2011,0,0,0,0,0,1,2,25,1,2,2,1,0,0,1,72,99,1,1,83,0,0,3155
240377_2010,24,240377,1,2,1,24,11,14,8,12,6,1,0,24,1,35,472,35472,30,2001,1N6DD26S51C3,1,N,6,D,D,2,6,S,5,1,C,3,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,24,21132,6,1,0,0,3,0,70,240,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,30,1,1,2,1,20,3,1,17,1,1,1,89,1,1,3156
240377_2010,24,240377,2,2,1,24,11,14,8,12,6,1,0,24,1,59,32,59032,4,1994,JT8UF11E0R01,J,T,8,U,F,1,1,E,0,R,0,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21132,6,1,0,0,3,0,74,240,0,0,0,1,0,7,2008,7,2008,0,0,0,0,0,1,2,30,1,1,2,1,20,3,1,66,1,1,1,88,0,0,3157
240377_2011,24,240377,1,1,1,31,10,8,12,14,0,1,0,24,1,20,482,20482,31,2002,3GNEK13T72G1,3,G,N,E,K,1,3,T,7,2,G,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,6,2,14,0,0,0,1,24,20785,6,1,0,0,3,0,71,170,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,2,35,1,1,2,1,0,0,1,11,1,1,4,11,1,1,3158
240378_2010,24,240378,1,1,2,27,5,21,40,8,0,1,0,24,1,12,461,12461,21,2003,1FTRE14203HB,1,F,T,R,E,1,4,2,0,3,H,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,1,8,0,0,0,1,24,20746,6,1,0,0,3,0,72,215,0,0,0,1,0,12,2009,12,2009,0,0,0,0,0,3,2,40,1,1,2,2,0,0,1,80,99,1,1,13,0,0,3159
240378_2011,24,240378,1,3,1,31,10,22,12,12,2,1,0,51,1,63,33,63033,4,2009,KNAFE2216956,K,N,A,F,E,2,2,1,6,9,5,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20854,6,1,0,0,3,0,69,145,0,2,0,0,1,10,2010,6,2011,1,35,0,0,0,2,2,40,1,2,2,2,0,0,6,10,1,1,2,50,1,1,3160
240378_2011,24,240378,2,3,1,31,10,22,12,12,2,1,0,24,1,52,47,52047,6,2003,JA4LX31G83U0,J,A,4,L,X,3,1,G,8,3,U,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20854,6,1,0,0,3,0,59,180,0,1,0,0,0,2,2011,2,2011,0,0,0,0,0,2,2,40,1,2,2,2,0,0,1,62,99,1,1,51,1,0,3161
240378_2011,24,240378,3,3,1,31,10,22,12,12,2,1,0,24,2,12,23,12023,4,2011,3FAHP0HA0BR1,3,F,A,H,P,0,H,A,0,B,R,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20735,6,1,0,0,3,0,72,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,1,2,2,2,0,0,1,51,1,1,1,98,0,0,3162
240379_2010,24,240379,1,4,1,12,7,15,56,12,1,1,0,92,0,13,5,13005,4,1996,1LNLM81W3TY7,1,L,N,L,M,8,1,W,3,T,Y,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,24,20650,6,1,0,0,3,0,67,190,0,0,0,5,0,11,2007,6,2010,0,26,0,0,0,1,2,50,1,1,2,1,0,0,1,51,1,1,1,24,0,0,3163
240379_2010,24,240379,2,4,1,12,7,15,56,12,1,1,0,24,1,37,31,37031,2,2003,1HGEM22013L0,1,H,G,E,M,2,2,0,1,3,L,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,6,6,2,12,0,0,0,1,24,20650,6,1,0,0,3,1,63,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,1,2,1,0,0,1,53,1,9,1,25,1,0,3164
240379_2010,24,240379,3,4,1,12,7,15,56,12,1,1,0,24,1,37,421,37421,15,2003,2HKYF18143H5,2,H,K,Y,F,1,8,1,4,3,H,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,24,20659,6,1,0,0,3,0,72,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,1,2,1,0,0,1,62,1,1,1,98,0,0,3165
240379_2010,24,240379,4,4,1,12,7,15,56,12,1,1,0,24,2,7,442,7442,20,1997,2B4GP2439VR1,2,B,4,G,P,2,4,3,9,V,R,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20636,6,1,0,0,3,0,59,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,1,2,1,0,0,1,62,99,1,1,98,0,0,3166
240379_2011,24,240379,1,1,1,28,11,20,16,8,0,1,0,24,1,49,401,49401,14,2004,JTEBT14RX400,J,T,E,B,T,1,4,R,X,4,0,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,8,0,0,0,1,24,20720,6,1,0,0,3,0,60,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,80,99,1,1,13,0,0,3167
240380_2010,24,240380,1,2,2,23,8,15,15,12,6,1,0,24,1,18,5,18005,2,1991,1G4EZ13L6MU4,1,G,4,E,Z,1,3,L,6,M,U,4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,6,2,12,0,0,0,1,24,21044,6,1,0,0,3,3,69,160,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,45,1,1,2,1,0,0,11,15,1,1,1,68,1,0,3168
240380_2010,24,240380,2,2,2,23,8,15,15,12,6,1,0,24,1,7,482,7482,31,2003,3D7KU28693G7,3,D,7,K,U,2,8,6,9,3,G,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21114,6,1,6,0,3,0,66,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,62,1,1,1,69,0,0,3169
240380_2011,24,240380,1,2,1,17,10,4,14,12,1,1,0,51,3,98,809,98809,66,2002,2FWJA3AVX2AJ,2,F,W,J,A,3,A,V,X,2,A,J,1,1,57,110353,57110353,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,21,0,0,0,1,51,23149,6,1,6,0,3,0,66,165,0,0,1,0,1,9,2010,5,2011,1,0,0,0,0,6,2,25,3,1,2,1,3,3,14,50,99,1,1,20,1,0,3170
240380_2011,24,240380,2,2,1,17,10,4,14,12,1,1,0,24,1,20,421,20421,15,2002,1GNEK13Z12R1,1,G,N,E,K,1,3,Z,1,2,R,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,1,12,0,0,0,1,24,20735,6,1,0,0,3,0,73,180,0,5,0,0,1,5,2009,5,2010,0,0,0,0,0,6,2,25,3,1,2,1,3,3,5,53,1,1,1,21,0,0,3171
240381_2010,24,240381,1,1,1,29,8,15,28,14,0,1,0,0,0,73,703,73703,83,2005,JKAKXRK185A0,J,K,A,K,X,R,K,1,8,5,A,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,14,0,0,0,1,24,20646,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,1,28,0,0,0,1,2,25,1,1,2,1,0,0,1,9,99,9,4,2,1,0,3172
240381_2011,24,240381,1,2,2,30,11,9,0,12,6,1,0,24,2,7,20,7020,4,1998,1B3ES47C3WD6,1,B,3,E,S,4,7,C,3,W,D,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,24,20613,0,0,0,0,0,0,65,148,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,35,1,1,2,1,20,3,11,15,1,1,1,82,1,0,3173
240381_2011,24,240381,2,2,1,30,11,9,0,12,6,1,0,24,3,84,883,84883,63,1997,1HTGGAUT1VH5,1,H,T,G,G,A,U,T,1,V,H,5,0,0,57,1530869,571530869,3,2,4,1,0,0,0,0,0,0,0,998,0,1,6,12,6,2,1,0,0,0,1,24,20659,6,1,6,0,3,0,71,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,1,1,2,1,0,0,2,67,4,1,1,83,0,0,3174
240382_2010,24,240382,1,2,2,3,10,15,54,12,6,1,0,24,2,6,43,6043,1,2004,1C3EL55R74N1,1,C,3,E,L,5,5,R,7,4,N,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,6,2,12,0,0,0,1,24,21557,6,2,0,0,3,1,70,220,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3,2,40,1,1,2,1,20,3,11,15,1,1,1,76,1,0,3175
240382_2010,24,240382,2,2,2,3,10,15,54,12,6,1,0,24,1,23,481,23481,31,2003,2GTEK19T5311,2,G,T,E,K,1,9,T,5,3,1,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,21502,6,1,0,0,3,0,76,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,40,1,1,2,1,0,0,1,65,1,1,1,77,0,0,3176
240382_2011,24,240382,1,2,1,29,12,13,20,12,1,1,0,54,1,12,401,12401,14,2002,1FMZU73K92ZC,1,F,M,Z,U,7,3,K,9,2,Z,C,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,12,0,0,0,1,54,26425,6,1,0,0,3,0,68,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,1,1,2,2,0,0,1,50,1,1,1,20,1,1,3177
240382_2011,24,240382,2,2,1,29,12,13,20,12,1,1,0,24,1,20,481,20481,31,2003,1GCEK19T43E2,1,G,C,E,K,1,9,T,4,3,E,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,24,21550,6,1,0,0,3,0,71,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,1,1,2,2,0,0,5,53,1,1,1,21,0,0,3178
240383_2010,24,240383,1,3,1,8,10,11,30,12,1,1,0,24,2,37,32,37032,4,2006,1HGCM66526A0,1,H,G,C,M,6,6,5,2,6,A,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,24,20748,6,1,0,0,3,0,71,175,0,0,0,0,0,0,0,0,0,1,36,0,0,0,3,2,55,1,2,1,1,3,3,1,50,1,1,1,20,0,0,3179
240383_2010,24,240383,2,3,3,8,10,11,30,12,1,1,0,24,2,20,23,20023,6,2007,3GNDA13D27S6,3,G,N,D,A,1,3,D,2,7,S,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,24,20711,6,1,0,0,3,0,60,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,2,1,1,3,3,5,53,1,1,1,21,1,0,3180
